RunTime,WheelSpeed,WheelBackupSpeed,WheelSpeedReference,DutyCycle,WheelCurrent,DigitalCurrent,MCUtemperature,BackupMode,ControlMode,MotorSwitch,WheelErrorState
3901.492,0,0,0,0,0,35,24,False,NoControl,False,
3902.213,0,0,0,0,0,35,23,False,NoControl,False,
3902.932,0,0,0,0,0,35,24,False,NoControl,False,
3903.635,0,0,0,0,0,35,24,False,NoControl,False,
3904.340,0,0,0,0,0,35,24,False,NoControl,False,
3905.046,0,0,0,0,0,35,23,False,NoControl,False,
3905.750,0,0,0,0,0,35,24,False,NoControl,False,
3906.456,0,0,0,0,0,35,23,False,NoControl,False,
3907.162,0,0,0,0,0,35,24,False,NoControl,False,
3907.867,0,0,0,0,0,35,22,False,NoControl,False,
3908.587,0,0,0,0,0,35,24,False,NoControl,False,
3909.290,0,0,0,0,0,35,22,False,NoControl,False,
3909.995,0,0,0,0,0,35,24,False,NoControl,False,
3910.699,0,0,0,0,0,35,22,False,NoControl,False,
3911.402,0,0,0,0,0,35,24,False,NoControl,False,
3912.106,0,0,0,0,0,35,24,False,NoControl,False,
3912.810,0,0,0,0,0,35,25,False,NoControl,False,
3913.513,0,0,0,0,0,35,24,False,NoControl,False,
3914.218,0,0,0,0,0,35,23,False,NoControl,False,
3914.921,0,0,0,0,0,35,25,False,NoControl,False,
3915.624,0,0,0,0,0,35,23,False,NoControl,False,
3916.328,0,0,0,0,0,35,24,False,NoControl,False,
3917.033,0,0,0,0,0,35,23,False,NoControl,False,
3917.738,0,0,0,0,0,35,23,False,NoControl,False,
3918.459,0,0,0,0,0,35,24,False,NoControl,False,
3919.163,0,0,0,0,0,35,23,False,NoControl,False,
3919.870,0,0,0,0,0,35,24,False,NoControl,False,
3920.574,0,0,0,0,0,35,24,False,NoControl,False,
3921.277,0,0,0,0,0,35,23,False,NoControl,False,
3921.980,0,0,0,0,0,35,24,False,NoControl,False,
3922.684,0,0,0,0,0,35,24,False,NoControl,False,
3923.389,0,0,0,0,0,35,24,False,NoControl,False,
3924.094,0,0,0,0,0,35,23,False,NoControl,False,
3924.797,0,0,0,0,0,35,24,False,NoControl,False,
3925.503,0,0,0,0,0,35,24,False,NoControl,False,
3926.207,0,0,0,0,0,35,24,False,NoControl,False,
3926.928,0,0,0,0,0,35,23,False,NoControl,False,
3927.648,0,0,0,0,0,35,23,False,NoControl,False,
3928.352,0,0,0,0,0,35,23,False,NoControl,False,
3929.055,0,0,0,0,0,35,23,False,NoControl,False,
3929.760,0,0,0,0,0,35,24,False,NoControl,False,
3930.464,0,0,0,0,0,35,24,False,NoControl,False,
3931.169,0,0,0,0,0,35,25,False,NoControl,False,
3931.876,0,0,0,0,0,35,24,False,NoControl,False,
3932.565,0,0,0,0,0,35,23,False,NoControl,False,
3933.288,0,0,0,0,0,35,22,False,NoControl,False,
3934.005,0,0,0,0,0,35,22,False,NoControl,False,
3934.708,0,0,0,0,0,35,23,False,NoControl,False,
3935.427,0,0,0,0,0,35,23,False,NoControl,False,
3936.147,0,0,0,0,0,35,23,False,NoControl,False,
3936.851,0,0,0,0,0,35,23,False,NoControl,False,
3937.556,0,0,0,0,0,35,24,False,NoControl,False,
3938.261,0,0,0,0,0,35,24,False,NoControl,False,
3938.965,0,0,0,0,0,35,23,False,NoControl,False,
3939.668,0,0,0,0,0,35,24,False,NoControl,False,
3940.372,0,0,0,0,0,35,23,False,NoControl,False,
3941.076,0,0,0,0,0,35,23,False,NoControl,False,
3941.780,0,0,0,0,0,35,22,False,NoControl,False,
3942.486,0,0,0,0,0,35,23,False,NoControl,False,
3943.178,0,0,0,0,0,35,23,False,NoControl,False,
3943.882,0,0,0,0,0,35,24,False,NoControl,False,
3944.602,0,0,0,0,0,35,21,False,NoControl,False,
3945.306,0,0,0,0,0,35,23,False,NoControl,False,
3946.009,0,0,0,0,0,35,23,False,NoControl,False,
3946.728,0,0,0,0,0,35,23,False,NoControl,False,
3947.433,0,0,0,0,0,35,23,False,NoControl,False,
3948.137,0,0,0,0,0,35,24,False,NoControl,False,
3948.840,0,0,0,0,0,35,23,False,NoControl,False,
3949.543,0,0,0,0,0,35,23,False,NoControl,False,
3950.247,0,0,0,0,0,35,24,False,NoControl,False,
3950.950,0,0,0,0,0,35,23,False,NoControl,False,
3951.654,0,0,0,0,0,35,24,False,NoControl,False,
3952.357,0,0,0,0,0,35,24,False,NoControl,False,
3953.062,0,0,0,0,0,35,22,False,NoControl,False,
3953.766,0,0,0,0,0,35,24,False,NoControl,False,
3954.469,0,0,0,0,0,35,24,False,NoControl,False,
3955.173,0,0,0,0,0,35,24,False,NoControl,False,
3955.876,0,0,0,0,0,35,23,False,NoControl,False,
3956.581,0,0,0,0,0,35,23,False,NoControl,False,
3957.300,0,0,0,0,0,35,24,False,NoControl,False,
3958.020,0,0,0,0,0,35,23,False,NoControl,False,
3958.739,0,0,0,0,0,35,23,False,NoControl,False,
3959.460,0,0,0,0,0,35,22,False,NoControl,False,
3960.180,0,0,0,0,0,35,24,False,NoControl,False,
3960.884,0,0,0,0,0,35,24,False,NoControl,False,
3961.603,0,0,0,0,0,35,24,False,NoControl,False,
3962.309,0,0,0,0,0,35,21,False,NoControl,False,
3963.017,0,0,0,0,0,35,22,False,NoControl,False,
3963.722,0,0,0,0,0,35,23,False,NoControl,False,
3964.425,0,0,0,0,0,35,24,False,NoControl,False,
3965.145,0,0,0,0,0,35,22,False,NoControl,False,
3965.849,0,0,0,0,0,35,23,False,NoControl,False,
3966.552,0,0,0,0,0,35,23,False,NoControl,False,
3967.272,0,0,0,0,0,35,24,False,NoControl,False,
3967.975,0,0,0,0,0,35,24,False,NoControl,False,
3968.680,0,0,0,0,0,35,23,False,NoControl,False,
3969.383,0,0,0,0,0,35,24,False,NoControl,False,
3970.087,0,0,0,0,0,35,24,False,NoControl,False,
3970.791,0,0,0,0,0,35,23,False,NoControl,False,
3971.495,0,0,0,0,0,35,23,False,NoControl,False,
3972.199,0,0,0,0,0,35,24,False,NoControl,False,
3972.903,0,0,0,0,0,35,23,False,NoControl,False,
3973.610,0,0,0,0,0,35,24,False,NoControl,False,
3974.310,0,0,0,0,0,35,23,False,NoControl,False,
3975.013,0,0,0,0,0,35,22,False,NoControl,False,
3975.717,0,0,0,0,0,35,24,False,NoControl,False,
3976.421,0,0,0,0,0,35,24,False,NoControl,False,
3977.125,0,0,0,0,0,35,22,False,NoControl,False,
3977.829,0,0,0,0,0,35,24,False,NoControl,False,
3978.534,0,0,0,0,0,35,23,False,NoControl,False,
3979.241,0,0,0,0,0,35,23,False,NoControl,False,
3979.946,0,0,0,0,0,35,24,False,NoControl,False,
3980.667,0,0,0,0,0,35,23,False,NoControl,False,
3981.387,0,0,0,0,0,35,23,False,NoControl,False,
3982.090,0,0,0,0,0,35,23,False,NoControl,False,
3982.793,0,0,0,0,0,35,23,False,NoControl,False,
3983.497,0,0,0,0,0,35,23,False,NoControl,False,
3984.200,0,0,0,0,0,35,24,False,NoControl,False,
3984.904,0,0,0,0,0,35,23,False,NoControl,False,
3985.607,0,0,0,0,0,35,23,False,NoControl,False,
3986.310,0,0,0,0,0,35,23,False,NoControl,False,
3987.014,0,0,0,0,0,35,24,False,NoControl,False,
3987.718,0,0,0,0,0,35,23,False,NoControl,False,
3988.422,0,0,0,0,0,35,24,False,NoControl,False,
3989.125,0,0,0,0,0,35,23,False,NoControl,False,
3989.828,0,0,0,0,0,35,24,False,NoControl,False,
3990.531,0,0,0,0,0,35,23,False,NoControl,False,
3991.236,0,0,0,0,0,35,21,False,NoControl,False,
3991.940,0,0,0,0,0,35,24,False,NoControl,False,
3992.643,0,0,0,0,0,35,25,False,NoControl,False,
3993.348,0,0,0,0,0,35,24,False,NoControl,False,
3994.051,0,0,0,0,0,35,24,False,NoControl,False,
3994.772,0,0,0,0,0,35,24,False,NoControl,False,
3995.492,0,0,0,0,0,35,10,False,NoControl,False,
3996.195,0,0,0,0,0,35,23,False,NoControl,False,
3996.899,0,0,0,0,0,35,24,False,NoControl,False,
3997.619,0,0,0,0,0,35,24,False,NoControl,False,
3998.323,0,0,0,0,0,35,23,False,NoControl,False,
3999.029,0,0,0,0,0,35,22,False,NoControl,False,
3999.734,0,0,0,0,0,35,23,False,NoControl,False,
4000.438,0,0,0,0,0,35,22,False,NoControl,False,
4001.141,0,0,0,0,0,35,24,False,NoControl,False,
4001.847,0,0,0,0,0,35,24,False,NoControl,False,
4002.567,0,0,0,0,0,35,24,False,NoControl,False,
4003.286,0,0,0,0,0,35,24,False,NoControl,False,
4004.006,0,0,0,0,0,35,23,False,NoControl,False,
4004.709,0,0,0,0,0,35,24,False,NoControl,False,
4005.413,0,0,0,0,0,35,24,False,NoControl,False,
4006.117,0,0,0,0,0,35,23,False,NoControl,False,
4006.821,0,0,0,0,0,35,23,False,NoControl,False,
4007.525,0,0,0,0,0,35,23,False,NoControl,False,
4008.228,0,0,0,0,0,35,23,False,NoControl,False,
4008.935,0,0,0,0,0,35,24,False,NoControl,False,
4009.636,0,0,0,0,0,35,23,False,NoControl,False,
4010.339,0,0,0,0,0,35,25,False,NoControl,False,
4011.043,0,0,0,0,0,35,24,False,NoControl,False,
4011.747,0,0,0,0,0,35,23,False,NoControl,False,
4012.450,0,0,0,0,0,35,21,False,NoControl,False,
4013.154,0,0,0,0,0,35,23,False,NoControl,False,
4013.858,0,0,0,0,0,35,24,False,NoControl,False,
4014.561,0,0,0,0,0,35,24,False,NoControl,False,
4015.264,0,0,0,0,0,35,24,False,NoControl,False,
4015.965,0,0,0,0,0,35,24,False,NoControl,False,
4016.682,0,0,0,0,0,35,23,False,NoControl,False,
4017.386,0,0,0,0,0,35,24,False,NoControl,False,
4018.089,0,0,0,0,0,35,24,False,NoControl,False,
4018.794,0,0,0,0,0,35,23,False,NoControl,False,
4019.501,0,0,0,0,0,35,25,False,NoControl,False,
4020.193,0,0,0,0,0,35,24,False,NoControl,False,
4020.908,0,0,0,0,0,35,22,False,NoControl,False,
4021.612,0,0,0,0,0,35,25,False,NoControl,False,
4022.315,0,0,0,0,0,35,24,False,NoControl,False,
4023.019,0,0,0,0,0,35,24,False,NoControl,False,
4023.723,0,0,0,0,0,35,23,False,NoControl,False,
4024.442,0,0,0,0,0,35,24,False,NoControl,False,
4025.162,0,0,0,0,0,35,24,False,NoControl,False,
4025.884,0,0,0,0,0,35,24,False,NoControl,False,
4026.606,0,0,0,0,0,35,24,False,NoControl,False,
4027.310,0,0,0,0,0,35,24,False,NoControl,False,
4028.016,0,0,0,0,0,35,24,False,NoControl,False,
4028.723,0,0,0,0,0,35,23,False,NoControl,False,
4029.428,0,0,0,0,0,35,23,False,NoControl,False,
4030.148,0,0,0,0,0,35,23,False,NoControl,False,
4030.851,0,0,0,0,0,35,24,False,NoControl,False,
4031.555,0,0,0,0,0,35,24,False,NoControl,False,
4032.258,0,0,0,0,0,35,24,False,NoControl,False,
4032.962,0,0,0,0,0,35,24,False,NoControl,False,
4033.666,0,0,0,0,0,35,24,False,NoControl,False,
4034.370,0,0,0,0,0,35,23,False,NoControl,False,
4035.075,0,0,0,0,0,35,23,False,NoControl,False,
4035.778,0,0,0,0,0,35,23,False,NoControl,False,
4036.483,0,0,0,0,0,35,24,False,NoControl,False,
4037.187,0,0,0,0,0,35,22,False,NoControl,False,
4037.892,0,0,0,0,0,35,24,False,NoControl,False,
4038.597,0,0,0,0,0,35,23,False,NoControl,False,
4039.287,0,0,0,0,0,35,22,False,NoControl,False,
4039.992,0,0,0,0,0,35,23,False,NoControl,False,
4040.714,0,0,0,0,0,35,24,False,NoControl,False,
4041.418,0,0,0,0,0,35,23,False,NoControl,False,
4042.123,0,0,0,0,0,35,23,False,NoControl,False,
4042.828,0,0,0,0,0,35,24,False,NoControl,False,
4043.533,0,0,0,0,0,35,23,False,NoControl,False,
4044.234,0,0,0,0,0,35,24,False,NoControl,False,
4044.937,0,0,0,0,0,35,23,False,NoControl,False,
4045.637,0,0,0,0,0,35,23,False,NoControl,False,
4046.342,0,0,0,0,0,35,23,False,NoControl,False,
4047.044,0,0,0,0,0,35,24,False,NoControl,False,
4047.763,0,0,0,0,0,35,24,False,NoControl,False,
4048.468,0,0,0,0,0,35,23,False,NoControl,False,
4049.171,0,0,0,0,0,35,23,False,NoControl,False,
4049.874,0,0,0,0,0,35,24,False,NoControl,False,
4050.578,0,0,0,0,0,35,24,False,NoControl,False,
4051.282,0,0,0,0,0,35,24,False,NoControl,False,
4051.973,0,0,0,0,0,35,23,False,NoControl,False,
4052.692,0,0,0,0,0,35,23,False,NoControl,False,
4053.397,0,0,0,0,0,35,23,False,NoControl,False,
4054.100,0,0,0,0,0,35,24,False,NoControl,False,
4054.804,0,0,0,0,0,35,22,False,NoControl,False,
4055.508,0,0,0,0,0,35,24,False,NoControl,False,
4056.213,0,0,0,0,0,35,23,False,NoControl,False,
4056.916,0,0,0,0,0,35,23,False,NoControl,False,
4057.619,0,0,0,0,0,35,23,False,NoControl,False,
4058.324,0,0,0,0,0,35,24,False,NoControl,False,
4059.027,0,0,0,0,0,35,23,False,NoControl,False,
4059.730,0,0,0,0,0,35,23,False,NoControl,False,
4060.434,0,0,0,0,0,35,24,False,NoControl,False,
4061.139,0,0,0,0,0,35,24,False,NoControl,False,
4061.838,0,0,0,0,0,35,21,False,NoControl,False,
4062.542,0,0,0,0,0,35,25,False,NoControl,False,
4063.244,0,0,0,0,0,35,22,False,NoControl,False,
4063.964,0,0,0,0,0,35,23,False,NoControl,False,
4064.667,0,0,0,0,0,35,24,False,NoControl,False,
4065.371,0,0,0,0,0,35,23,False,NoControl,False,
4066.075,0,0,0,0,0,35,24,False,NoControl,False,
4066.779,0,0,0,0,0,35,22,False,NoControl,False,
4067.482,0,0,0,0,0,35,23,False,NoControl,False,
4068.186,0,0,0,0,0,35,23,False,NoControl,False,
4068.891,0,0,0,0,0,35,23,False,NoControl,False,
4069.594,0,0,0,0,0,35,23,False,NoControl,False,
4070.298,0,0,0,0,0,35,22,False,NoControl,False,
4071.001,0,0,0,0,0,35,24,False,NoControl,False,
4071.705,0,0,0,0,0,35,24,False,NoControl,False,
4072.408,0,0,0,0,0,35,24,False,NoControl,False,
4073.111,0,0,0,0,0,35,23,False,NoControl,False,
4073.815,0,0,0,0,0,35,24,False,NoControl,False,
4074.518,0,0,0,0,0,35,23,False,NoControl,False,
4075.222,0,0,0,0,0,35,24,False,NoControl,False,
4075.928,0,0,0,0,0,35,23,False,NoControl,False,
4076.634,0,0,0,0,0,35,24,False,NoControl,False,
4077.340,0,0,0,0,0,35,24,False,NoControl,False,
4078.043,0,0,0,0,0,35,23,False,NoControl,False,
4078.747,0,0,0,0,0,35,23,False,NoControl,False,
4079.466,0,0,0,0,0,35,24,False,NoControl,False,
4080.171,0,0,0,0,0,35,23,False,NoControl,False,
4080.876,0,0,0,0,0,35,24,False,NoControl,False,
4081.579,0,0,0,0,0,35,23,False,NoControl,False,
4082.283,0,0,0,0,0,35,24,False,NoControl,False,
4082.986,0,0,0,0,0,35,23,False,NoControl,False,
4083.691,0,0,0,0,0,35,22,False,NoControl,False,
4084.394,0,0,0,0,0,35,24,False,NoControl,False,
4085.098,0,0,0,0,0,35,24,False,NoControl,False,
4085.818,0,0,0,0,0,35,24,False,NoControl,False,
4086.537,0,0,0,0,0,35,23,False,NoControl,False,
4087.257,0,0,0,0,0,35,23,False,NoControl,False,
4087.976,0,0,0,0,0,35,24,False,NoControl,False,
4088.681,0,0,0,0,0,35,24,False,NoControl,False,
4089.400,0,0,0,0,0,35,24,False,NoControl,False,
4090.120,0,0,0,0,0,35,23,False,NoControl,False,
4090.826,0,0,0,0,0,35,24,False,NoControl,False,
4091.532,0,0,0,0,0,35,23,False,NoControl,False,
4092.225,0,0,0,0,0,35,23,False,NoControl,False,
4092.929,0,0,0,0,0,35,23,False,NoControl,False,
4093.648,0,0,0,0,0,35,22,False,NoControl,False,
4094.367,0,0,0,0,0,35,24,False,NoControl,False,
4095.071,0,0,0,0,0,35,24,False,NoControl,False,
4095.774,0,0,0,0,0,35,23,False,NoControl,False,
4096.478,0,0,0,0,0,35,22,False,NoControl,False,
4097.181,0,0,0,0,0,35,23,False,NoControl,False,
4097.885,0,0,0,0,0,35,24,False,NoControl,False,
4098.589,0,0,0,0,0,35,23,False,NoControl,False,
4099.292,0,0,0,0,0,35,23,False,NoControl,False,
4099.996,0,0,0,0,0,35,22,False,NoControl,False,
4100.700,0,0,0,0,0,35,24,False,NoControl,False,
4101.403,0,0,0,0,0,35,24,False,NoControl,False,
4102.107,0,0,0,0,0,35,24,False,NoControl,False,
4102.812,0,0,0,0,0,35,23,False,NoControl,False,
4103.516,0,0,0,0,0,35,23,False,NoControl,False,
4104.218,0,0,0,0,0,35,22,False,NoControl,False,
4104.923,0,0,0,0,0,35,23,False,NoControl,False,
4105.627,0,0,0,0,0,35,23,False,NoControl,False,
4106.331,0,0,0,0,0,35,23,False,NoControl,False,
4107.034,0,0,0,0,0,35,22,False,NoControl,False,
4107.738,0,0,0,0,0,35,23,False,NoControl,False,
4108.443,0,0,0,0,0,35,22,False,NoControl,False,
4109.163,0,0,0,0,0,35,24,False,NoControl,False,
4109.869,0,0,0,0,0,35,23,False,NoControl,False,
4110.591,0,0,0,0,0,35,24,False,NoControl,False,
4111.295,0,0,0,0,0,35,24,False,NoControl,False,
4111.999,0,0,0,0,0,35,23,False,NoControl,False,
4112.703,0,0,0,0,0,35,24,False,NoControl,False,
4113.407,0,0,0,0,0,35,23,False,NoControl,False,
4114.111,0,0,0,0,0,35,24,False,NoControl,False,
4114.815,0,0,0,0,0,35,23,False,NoControl,False,
4115.518,0,0,0,0,0,35,24,False,NoControl,False,
4116.222,0,0,0,0,0,35,23,False,NoControl,False,
4116.924,0,0,0,0,0,35,25,False,NoControl,False,
4117.629,0,0,0,0,0,35,23,False,NoControl,False,
4118.348,0,0,0,0,0,35,23,False,NoControl,False,
4119.069,0,0,0,0,0,35,23,False,NoControl,False,
4119.773,0,0,0,0,0,35,22,False,NoControl,False,
4120.477,0,0,0,0,0,35,23,False,NoControl,False,
4121.196,0,0,0,0,0,35,24,False,NoControl,False,
4121.900,0,0,0,0,0,35,24,False,NoControl,False,
4122.604,0,0,0,0,0,35,24,False,NoControl,False,
4123.308,0,0,0,0,0,35,23,False,NoControl,False,
4124.012,0,0,0,0,0,35,24,False,NoControl,False,
4124.715,0,0,0,0,0,35,24,False,NoControl,False,
4125.419,0,0,0,0,0,35,23,False,NoControl,False,
4126.122,0,0,0,0,0,35,24,False,NoControl,False,
4126.828,0,0,0,0,0,35,23,False,NoControl,False,
4127.533,0,0,0,0,0,35,24,False,NoControl,False,
4128.236,0,0,0,0,0,35,24,False,NoControl,False,
4128.941,0,0,0,0,0,35,23,False,NoControl,False,
4129.645,0,0,0,0,0,35,23,False,NoControl,False,
4130.348,0,0,0,0,0,35,23,False,NoControl,False,
4131.069,0,0,0,0,0,35,24,False,NoControl,False,
4131.789,0,0,0,0,0,35,22,False,NoControl,False,
4132.493,0,0,0,0,0,35,21,False,NoControl,False,
4133.198,0,0,0,0,0,35,24,False,NoControl,False,
4133.903,0,0,0,0,0,35,24,False,NoControl,False,
4134.609,0,0,0,0,0,35,24,False,NoControl,False,
4135.315,0,0,0,0,0,35,24,False,NoControl,False,
4136.020,0,0,0,0,0,35,22,False,NoControl,False,
4136.708,0,0,0,0,0,35,22,False,NoControl,False,
4137.429,0,0,0,0,0,35,22,False,NoControl,False,
4138.150,0,0,0,0,0,35,24,False,NoControl,False,
4138.851,0,0,0,0,0,35,24,False,NoControl,False,
4139.555,0,0,0,0,0,35,23,False,NoControl,False,
4140.275,0,0,0,0,0,35,22,False,NoControl,False,
4140.980,0,0,0,0,0,35,24,False,NoControl,False,
4141.683,0,0,0,0,0,35,23,False,NoControl,False,
4142.403,0,0,0,0,0,35,24,False,NoControl,False,
4143.107,0,0,0,0,0,35,23,False,NoControl,False,
4143.811,0,0,0,0,0,35,24,False,NoControl,False,
4144.515,0,0,0,0,0,35,22,False,NoControl,False,
4145.219,0,0,0,0,0,35,23,False,NoControl,False,
4145.925,0,0,0,0,0,35,24,False,NoControl,False,
4146.631,0,0,0,0,0,35,24,False,NoControl,False,
4147.353,0,0,0,0,0,35,24,False,NoControl,False,
4148.058,0,0,0,0,0,35,22,False,NoControl,False,
4148.763,0,0,0,0,0,35,24,False,NoControl,False,
4149.482,0,0,0,0,0,35,24,False,NoControl,False,
4150.186,0,0,0,0,0,35,23,False,NoControl,False,
4150.889,0,0,0,0,0,35,23,False,NoControl,False,
4151.592,0,0,0,0,0,35,23,False,NoControl,False,
4152.296,0,0,0,0,0,35,23,False,NoControl,False,
4152.999,0,0,0,0,0,35,24,False,NoControl,False,
4153.704,0,0,0,0,0,35,24,False,NoControl,False,
4154.407,0,0,0,0,0,35,21,False,NoControl,False,
4155.110,0,0,0,0,0,35,23,False,NoControl,False,
4155.814,0,0,0,0,0,35,23,False,NoControl,False,
4156.516,0,0,0,0,0,35,23,False,NoControl,False,
4157.221,0,0,0,0,0,35,23,False,NoControl,False,
4157.925,0,0,0,0,0,35,23,False,NoControl,False,
4158.628,0,0,0,0,0,35,24,False,NoControl,False,
4159.331,0,0,0,0,0,35,22,False,NoControl,False,
4160.035,0,0,0,0,0,35,24,False,NoControl,False,
4160.738,0,0,0,0,0,35,24,False,NoControl,False,
4161.442,0,0,0,0,0,35,23,False,NoControl,False,
4162.147,0,0,0,0,0,35,24,False,NoControl,False,
4162.867,0,0,0,0,0,35,23,False,NoControl,False,
4163.587,0,0,0,0,0,35,24,False,NoControl,False,
4164.306,0,0,0,0,0,35,24,False,NoControl,False,
4165.013,0,0,0,0,0,35,24,False,NoControl,False,
4165.720,0,0,0,0,0,35,23,False,NoControl,False,
4166.424,0,0,0,0,0,35,25,False,NoControl,False,
4167.128,0,0,0,0,0,35,24,False,NoControl,False,
4167.833,0,0,0,0,0,35,24,False,NoControl,False,
4168.536,0,0,0,0,0,35,24,False,NoControl,False,
4169.256,0,0,0,0,0,35,23,False,NoControl,False,
4169.976,0,0,0,0,0,35,23,False,NoControl,False,
4170.679,0,0,0,0,0,35,24,False,NoControl,False,
4171.398,0,0,0,0,0,35,23,False,NoControl,False,
4172.102,0,0,0,0,0,35,23,False,NoControl,False,
4172.805,0,0,0,0,0,35,24,False,NoControl,False,
4173.524,0,0,0,0,0,35,22,False,NoControl,False,
4174.227,0,0,0,0,0,35,24,False,NoControl,False,
4174.930,0,0,0,0,0,35,23,False,NoControl,False,
4175.634,0,0,0,0,0,35,23,False,NoControl,False,
4176.338,0,0,0,0,0,35,23,False,NoControl,False,
4177.042,0,0,0,0,0,35,24,False,NoControl,False,
4177.745,0,0,0,0,0,35,24,False,NoControl,False,
4178.464,0,0,0,0,0,35,22,False,NoControl,False,
4179.168,0,0,0,0,0,35,24,False,NoControl,False,
4179.872,0,0,0,0,0,35,24,False,NoControl,False,
4180.576,0,0,0,0,0,35,24,False,NoControl,False,
4181.280,0,0,0,0,0,35,25,False,NoControl,False,
4181.983,0,0,0,0,0,35,24,False,NoControl,False,
4182.686,0,0,0,0,0,35,23,False,NoControl,False,
4183.390,0,0,0,0,0,35,22,False,NoControl,False,
4184.093,0,0,0,0,0,35,22,False,NoControl,False,
4184.797,0,0,0,0,0,35,24,False,NoControl,False,
4185.501,0,0,0,0,0,35,23,False,NoControl,False,
4186.205,0,0,0,0,0,35,23,False,NoControl,False,
4186.909,0,0,0,0,0,35,23,False,NoControl,False,
4187.615,0,0,0,0,0,35,25,False,NoControl,False,
4188.334,0,0,0,0,0,35,23,False,NoControl,False,
4189.057,0,0,0,0,0,35,23,False,NoControl,False,
4189.764,0,0,0,0,0,35,24,False,NoControl,False,
4190.466,0,0,0,0,0,35,22,False,NoControl,False,
4191.170,0,0,0,0,0,35,24,False,NoControl,False,
4191.890,0,0,0,0,0,35,23,False,NoControl,False,
4192.594,0,0,0,0,0,35,23,False,NoControl,False,
4193.298,0,0,0,0,0,35,23,False,NoControl,False,
4194.002,0,0,0,0,0,35,24,False,NoControl,False,
4194.705,0,0,0,0,0,35,24,False,NoControl,False,
4195.408,0,0,0,0,0,35,24,False,NoControl,False,
4196.112,0,0,0,0,0,35,24,False,NoControl,False,
4196.816,0,0,0,0,0,35,24,False,NoControl,False,
4197.520,0,0,0,0,0,35,24,False,NoControl,False,
4198.223,0,0,0,0,0,35,24,False,NoControl,False,
4198.928,0,0,0,0,0,35,24,False,NoControl,False,
4199.647,0,0,0,0,0,35,23,False,NoControl,False,
4200.350,0,0,0,0,0,35,24,False,NoControl,False,
4201.070,0,0,0,0,0,35,24,False,NoControl,False,
4201.790,0,0,0,0,0,35,23,False,NoControl,False,
4202.495,0,0,0,0,0,35,24,False,NoControl,False,
4203.199,0,0,0,0,0,35,23,False,NoControl,False,
4203.905,0,0,0,0,0,35,22,False,NoControl,False,
4204.612,0,0,0,0,0,35,23,False,NoControl,False,
4205.316,0,0,0,0,0,35,23,False,NoControl,False,
4206.020,0,0,0,0,0,35,23,False,NoControl,False,
4206.724,0,0,0,0,0,35,23,False,NoControl,False,
4207.444,0,0,0,0,0,35,22,False,NoControl,False,
4208.163,0,0,0,0,0,35,23,False,NoControl,False,
4208.868,0,0,0,0,0,35,22,False,NoControl,False,
4209.571,0,0,0,0,0,35,23,False,NoControl,False,
4210.291,0,0,0,0,0,35,24,False,NoControl,False,
4210.995,0,0,0,0,0,35,24,False,NoControl,False,
4211.699,0,0,0,0,0,35,24,False,NoControl,False,
4212.403,0,0,0,0,0,35,22,False,NoControl,False,
4213.108,0,0,0,0,0,35,23,False,NoControl,False,
4213.813,0,0,0,0,0,35,24,False,NoControl,False,
4214.516,0,0,0,0,0,35,23,False,NoControl,False,
4215.223,0,0,0,0,0,35,23,False,NoControl,False,
4215.930,0,0,0,0,0,35,23,False,NoControl,False,
4216.650,0,0,0,0,0,35,24,False,NoControl,False,
4217.354,0,0,0,0,0,35,23,False,NoControl,False,
4218.059,0,0,0,0,0,35,23,False,NoControl,False,
4218.778,0,0,0,0,0,35,23,False,NoControl,False,
4219.481,0,0,0,0,0,35,23,False,NoControl,False,
4220.185,0,0,0,0,0,35,24,False,NoControl,False,
4220.888,0,0,0,0,0,35,24,False,NoControl,False,
4221.592,0,0,0,0,0,35,23,False,NoControl,False,
4222.297,0,0,0,0,0,35,22,False,NoControl,False,
4223.000,0,0,0,0,0,35,22,False,NoControl,False,
4223.704,0,0,0,0,0,35,22,False,NoControl,False,
4224.408,0,0,0,0,0,35,24,False,NoControl,False,
4225.112,0,0,0,0,0,35,23,False,NoControl,False,
4225.816,0,0,0,0,0,35,23,False,NoControl,False,
4226.519,0,0,0,0,0,35,23,False,NoControl,False,
4227.223,0,0,0,0,0,35,23,False,NoControl,False,
4227.927,0,0,0,0,0,35,24,False,NoControl,False,
4228.649,0,0,0,0,0,35,23,False,NoControl,False,
4229.372,0,0,0,0,0,35,23,False,NoControl,False,
4230.076,0,0,0,0,0,35,23,False,NoControl,False,
4230.783,0,0,0,0,0,35,24,False,NoControl,False,
4231.487,0,0,0,0,0,35,24,False,NoControl,False,
4232.191,0,0,0,0,0,35,22,False,NoControl,False,
4232.895,0,0,0,0,0,35,22,False,NoControl,False,
4233.599,0,0,0,0,0,35,23,False,NoControl,False,
4234.320,0,0,0,0,0,35,24,False,NoControl,False,
4235.025,0,0,0,0,0,35,22,False,NoControl,False,
4235.729,0,0,0,0,0,35,24,False,NoControl,False,
4236.451,0,0,0,0,0,35,23,False,NoControl,False,
4237.157,0,0,0,0,0,35,23,False,NoControl,False,
4237.862,0,0,0,0,0,35,24,False,NoControl,False,
4238.566,0,0,0,0,0,35,24,False,NoControl,False,
4239.271,0,0,0,0,0,35,24,False,NoControl,False,
